"id","code","local_code","name","continent","iso_country","wikipedia_link","keywords"
3658,"TR-31",31,"Hatay","AS","TR","http://en.wikipedia.org/wiki/Hatay",
3659,"TR-32",32,"Isparta","AS","TR","http://en.wikipedia.org/wiki/Isparta",
3660,"TR-33",33,"Icel","AS","TR","http://en.wikipedia.org/wiki/Icel",
3661,"TR-34",34,"İstanbul","AS","TR","http://en.wikipedia.org/wiki/İstanbul",
3662,"TR-35",35,"İzmir","AS","TR","http://en.wikipedia.org/wiki/İzmir",
3663,"TR-36",36,"Kars","AS","TR","http://en.wikipedia.org/wiki/Kars",
3664,"TR-37",37,"Kastamonu","AS","TR","http://en.wikipedia.org/wiki/Kastamonu",
3665,"TR-38",38,"Kayseri","AS","TR","http://en.wikipedia.org/wiki/Kayseri",
3666,"TR-39",39,"Kirklareli","AS","TR","http://en.wikipedia.org/wiki/Kirklareli",
3667,"TR-40",40,"Kırşehir","AS","TR","http://en.wikipedia.org/wiki/Kırşehir",
3668,"TR-41",41,"Kocaeli","AS","TR","http://en.wikipedia.org/wiki/Kocaeli",
3669,"TR-42",42,"Konya","AS","TR","http://en.wikipedia.org/wiki/Konya",
3670,"TR-43",43,"Kütahya","AS","TR","http://en.wikipedia.org/wiki/Kütahya",
3671,"TR-44",44,"Malatya","AS","TR","http://en.wikipedia.org/wiki/Malatya",
3672,"TR-45",45,"Manisa","AS","TR","http://en.wikipedia.org/wiki/Manisa",
3673,"TR-46",46,"Kahramanmaraş","AS","TR","http://en.wikipedia.org/wiki/Kahramanmaraş",
3674,"TR-47",47,"Mardin","AS","TR","http://en.wikipedia.org/wiki/Mardin",
3675,"TR-48",48,"Muğla","AS","TR","http://en.wikipedia.org/wiki/Muğla",
3676,"TR-49",49,"Muş","AS","TR","http://en.wikipedia.org/wiki/Muş",
3677,"TR-50",50,"Nevşehir","AS","TR","http://en.wikipedia.org/wiki/Nevşehir",
3678,"TR-51",51,"Niğde","AS","TR","http://en.wikipedia.org/wiki/Niğde",
3679,"TR-52",52,"Ordu","AS","TR","http://en.wikipedia.org/wiki/Ordu",
3680,"TR-53",53,"Rize","AS","TR","http://en.wikipedia.org/wiki/Rize",
3681,"TR-54",54,"Sakarya","AS","TR","http://en.wikipedia.org/wiki/Sakarya",
3682,"TR-55",55,"Samsun","AS","TR","http://en.wikipedia.org/wiki/Samsun",
3683,"TR-56",56,"Siirt","AS","TR","http://en.wikipedia.org/wiki/Siirt",
3684,"TR-57",57,"Sinop","AS","TR","http://en.wikipedia.org/wiki/Sinop",
3685,"TR-58",58,"Sivas","AS","TR","http://en.wikipedia.org/wiki/Sivas",
3686,"TR-59",59,"Tekirdağ","AS","TR","http://en.wikipedia.org/wiki/Tekirdağ",
3687,"TR-60",60,"Tokat","AS","TR","http://en.wikipedia.org/wiki/Tokat",
3688,"TR-61",61,"Trabzon","AS","TR","http://en.wikipedia.org/wiki/Trabzon",
3689,"TR-62",62,"Tunceli","AS","TR","http://en.wikipedia.org/wiki/Tunceli",
3690,"TR-63",63,"Şanlıurfa","AS","TR","http://en.wikipedia.org/wiki/Şanlıurfa",
3691,"TR-64",64,"Uşak","AS","TR","http://en.wikipedia.org/wiki/Uşak",
3692,"TR-65",65,"Van","AS","TR","http://en.wikipedia.org/wiki/Van",
3693,"TR-66",66,"Yozgat","AS","TR","http://en.wikipedia.org/wiki/Yozgat",
3694,"TR-67",67,"Zonguldak","AS","TR","http://en.wikipedia.org/wiki/Zonguldak",
3695,"TR-68",68,"Aksaray","AS","TR","http://en.wikipedia.org/wiki/Aksaray",
3696,"TR-69",69,"Bayburt","AS","TR","http://en.wikipedia.org/wiki/Bayburt",
3697,"TR-70",70,"Karaman","AS","TR","http://en.wikipedia.org/wiki/Karaman",
3698,"TR-71",71,"Kirikkale","AS","TR","http://en.wikipedia.org/wiki/Kirikkale",
3699,"TR-72",72,"Batman","AS","TR","http://en.wikipedia.org/wiki/Batman",
3700,"TR-73",73,"Şırnak","AS","TR","http://en.wikipedia.org/wiki/Şırnak",
3701,"TR-74",74,"Bartin","AS","TR","http://en.wikipedia.org/wiki/Bartin",
3702,"TR-75",75,"Ardahan","AS","TR","http://en.wikipedia.org/wiki/Ardahan",
3703,"TR-76",76,"Iğdır","AS","TR","http://en.wikipedia.org/wiki/Iğdır",
3704,"TR-77",77,"Yalova","AS","TR","http://en.wikipedia.org/wiki/Yalova",
3705,"TR-78",78,"Karabük","AS","TR","http://en.wikipedia.org/wiki/Karabük",
3706,"TR-79",79,"Kilis","AS","TR","http://en.wikipedia.org/wiki/Kilis",
3707,"TR-80",80,"Osmaniye","AS","TR","http://en.wikipedia.org/wiki/Osmaniye",
3708,"TR-81",81,"Düzce","AS","TR","http://en.wikipedia.org/wiki/Düzce",
3709,"TR-U-A","U-A","(unassigned)","AS","TR",,
3710,"TT-ARI","ARI","Arima","NA","TT","http://en.wikipedia.org/wiki/Arima",
3711,"TT-CHA","CHA","Chaguanas","NA","TT","http://en.wikipedia.org/wiki/Chaguanas",
3712,"TT-CTT","CTT","Couva-Tabaquite-Talparo","NA","TT","http://en.wikipedia.org/wiki/Couva-Tabaquite-Talparo",
3713,"TT-DMN","DMN","Diego Martin","NA","TT","http://en.wikipedia.org/wiki/Diego_Martin",
3714,"TT-ETO","ETO","Eastern Tobago","NA","TT","http://en.wikipedia.org/wiki/Eastern_Tobago",
3715,"TT-PED","PED","Penal-Debe","NA","TT","http://en.wikipedia.org/wiki/Penal-Debe",
3716,"TT-POS","POS","Port of Spain","NA","TT","http://en.wikipedia.org/wiki/Port_of_Spain",
3717,"TT-PRT","PRT","Princes Town","NA","TT","http://en.wikipedia.org/wiki/Princes_Town",
3718,"TT-PTF","PTF","Point Fortin","NA","TT","http://en.wikipedia.org/wiki/Point_Fortin",
3719,"TT-RCM","RCM","Rio Claro-Mayaro","NA","TT","http://en.wikipedia.org/wiki/Rio_Claro-Mayaro",
3720,"TT-SFO","SFO","San Fernando","NA","TT","http://en.wikipedia.org/wiki/San_Fernando",
3721,"TT-SGE","SGE","Sangre Grande","NA","TT","http://en.wikipedia.org/wiki/Sangre_Grande",
3722,"TT-SIP","SIP","Siparia","NA","TT","http://en.wikipedia.org/wiki/Siparia",
3723,"TT-SJL","SJL","San Juan-Laventille","NA","TT","http://en.wikipedia.org/wiki/San_Juan-Laventille",
3724,"TT-TUP","TUP","Tunapuna-Piarco","NA","TT","http://en.wikipedia.org/wiki/Tunapuna-Piarco",
3725,"TT-U-A","U-A","(unassigned)","NA","TT",,
3726,"TT-WTO","WTO","Western Tobago","NA","TT","http://en.wikipedia.org/wiki/Western_Tobago",
4890,"TV-FUN","FUN","Funafuti","OC","TV","http://en.wikipedia.org/wiki/Funafuti",
4891,"TV-NIT","NIT","Niutao","OC","TV","http://en.wikipedia.org/wiki/Niutao",
4892,"TV-NIU","NIU","Nui","OC","TV","http://en.wikipedia.org/wiki/Nui_(atoll)",
4893,"TV-NKF","NKF","Nukufetau","OC","TV","http://en.wikipedia.org/wiki/Nukufetau",
4894,"TV-NKL","NKL","Nukulaelae","OC","TV","http://en.wikipedia.org/wiki/Nukulaelae",
4895,"TV-NMA","NMA","Nanumea","OC","TV","http://en.wikipedia.org/wiki/Nanumea",
4896,"TV-NMG","NMG","Nanumanga","OC","TV","http://en.wikipedia.org/wiki/Nanumanga",
3727,"TV-U-A","U-A","(unassigned)","OC","TV",,
4897,"TV-VAI","VAI","Vaitupu","OC","TV","http://en.wikipedia.org/wiki/Vaitupu",
3728,"TW-CHA","CHA","Changhua County","AS","TW","http://en.wikipedia.org/wiki/Changhua_County",
4752,"TW-CYI","CYI","Chiayi (city)","AS","TW","http://en.wikipedia.org/wiki/Chiayi",
3729,"TW-CYQ","CYQ","Chiayi County","AS","TW","http://en.wikipedia.org/wiki/Chiayi_County",
3730,"TW-HSQ","HSQ","Hsinchu County","AS","TW","http://en.wikipedia.org/wiki/Hsinchu_County",
4751,"TW-HSZ","HSZ","Hsinchu (city)","AS","TW","http://en.wikipedia.org/wiki/Hsinchu",
3731,"TW-HUA","HUA","Hualien County","AS","TW","http://en.wikipedia.org/wiki/Hualien_County",
3732,"TW-ILA","ILA","Ilan County","AS","TW","http://en.wikipedia.org/wiki/Ilan_County",
3733,"TW-KEE","KEE","Keelung (city)","AS","TW","http://en.wikipedia.org/wiki/Keelung",
4750,"TW-KHH","KHH","Kaohsiung (municipality)","AS","TW","http://en.wikipedia.org/wiki/Kaohsiung",
3734,"TW-KHQ","KHQ","Kaohsiung County","AS","TW","http://en.wikipedia.org/wiki/Kaohsiung_County",
3735,"TW-MIA","MIA","Miaoli County","AS","TW","http://en.wikipedia.org/wiki/Miaoli_County",
3736,"TW-NAN","NAN","Nantou County","AS","TW","http://en.wikipedia.org/wiki/Nantou_County",
3737,"TW-PEN","PEN","Penghu County","AS","TW","http://en.wikipedia.org/wiki/Penghu_County","Pescadores"
3738,"TW-PIF","PIF","Pingtung County","AS","TW","http://en.wikipedia.org/wiki/Pingtung_County",
3739,"TW-TAO","TAO","Taoyuan County","AS","TW","http://en.wikipedia.org/wiki/Taoyuan_County",
4749,"TW-TNN","TNN","Tainan City","AS","TW","http://en.wikipedia.org/wiki/Tainan_City",
3740,"TW-TNQ","TNQ","Tainan County","AS","TW","http://en.wikipedia.org/wiki/Tainan_County",
4748,"TW-TPE","TPE","Taipei (municipality)","AS","TW","http://en.wikipedia.org/wiki/Taipei",
3741,"TW-TPQ","TPQ","Taipei County","AS","TW","http://en.wikipedia.org/wiki/Taipei_County",
3742,"TW-TTT","TTT","Taitung County","AS","TW","http://en.wikipedia.org/wiki/Taitung_County",
4755,"TW-TXG","TXG","Taichung (city)","AS","TW","http://en.wikipedia.org/wiki/Taichung",
3743,"TW-TXQ","TXQ","Taichung County","AS","TW","http://en.wikipedia.org/wiki/Taichung_County",
3744,"TW-U-A","U-A","(unassigned)","AS","TW",,
4754,"TW-X-KM","X-KM","Kinmen County","AS","TW","http://en.wikipedia.org/wiki/Kinmen",
4753,"TW-X-LK","X-LK","Lienchiang County","AS","TW","http://en.wikipedia.org/wiki/Matsu_Islands","Matsu Islands"
3745,"TW-YUN","YUN","Yunlin County","AS","TW","http://en.wikipedia.org/wiki/Yunlin_County",
3746,"TZ-01",01,"Arusha","AF","TZ","http://en.wikipedia.org/wiki/Arusha",
3747,"TZ-02",02,"Dar-es-Salaam","AF","TZ","http://en.wikipedia.org/wiki/Dar-es-Salaam",
3748,"TZ-03",03,"Dodoma","AF","TZ","http://en.wikipedia.org/wiki/Dodoma",
3749,"TZ-04",04,"Iringa","AF","TZ","http://en.wikipedia.org/wiki/Iringa",
3750,"TZ-05",05,"Kagera","AF","TZ","http://en.wikipedia.org/wiki/Kagera",
3751,"TZ-06",06,"Kaskazini Pemba","AF","TZ","http://en.wikipedia.org/wiki/Kaskazini_Pemba",
3752,"TZ-07",07,"Kaskazini Unguja","AF","TZ","http://en.wikipedia.org/wiki/Kaskazini_Unguja",
3753,"TZ-08",08,"Xigoma","AF","TZ","http://en.wikipedia.org/wiki/Xigoma",
3754,"TZ-09",09,"Kilimanjaro","AF","TZ","http://en.wikipedia.org/wiki/Kilimanjaro",
3755,"TZ-10",10,"Rusini Pemba","AF","TZ","http://en.wikipedia.org/wiki/Rusini_Pemba",
3756,"TZ-11",11,"Kusini Unguja","AF","TZ","http://en.wikipedia.org/wiki/Kusini_Unguja",
3757,"TZ-12",12,"Lindi","AF","TZ","http://en.wikipedia.org/wiki/Lindi",
3758,"TZ-13",13,"Mara","AF","TZ","http://en.wikipedia.org/wiki/Mara",
3759,"TZ-14",14,"Mbeya","AF","TZ","http://en.wikipedia.org/wiki/Mbeya",
3760,"TZ-15",15,"Mjini Magharibi","AF","TZ","http://en.wikipedia.org/wiki/Mjini_Magharibi",
3761,"TZ-16",16,"Morogoro","AF","TZ","http://en.wikipedia.org/wiki/Morogoro",
3762,"TZ-17",17,"Mtwara","AF","TZ","http://en.wikipedia.org/wiki/Mtwara",
3763,"TZ-18",18,"Mwanza","AF","TZ","http://en.wikipedia.org/wiki/Mwanza",
3764,"TZ-19",19,"Pwani","AF","TZ","http://en.wikipedia.org/wiki/Pwani",
3765,"TZ-20",20,"Rukwa","AF","TZ","http://en.wikipedia.org/wiki/Rukwa",
3766,"TZ-21",21,"Ruvuma","AF","TZ","http://en.wikipedia.org/wiki/Ruvuma",
3767,"TZ-22",22,"Shinyanga","AF","TZ","http://en.wikipedia.org/wiki/Shinyanga",
3768,"TZ-23",23,"Singida","AF","TZ","http://en.wikipedia.org/wiki/Singida",
3769,"TZ-24",24,"Tabora","AF","TZ","http://en.wikipedia.org/wiki/Tabora",
3770,"TZ-25",25,"Tanga","AF","TZ","http://en.wikipedia.org/wiki/Tanga",
3771,"TZ-26",26,"Manyara","AF","TZ","http://en.wikipedia.org/wiki/Manyara",
3772,"TZ-U-A","U-A","(unassigned)","AF","TZ",,
3773,"UA-05",05,"Vinnytsia","EU","UA","http://en.wikipedia.org/wiki/Vinnytsia","Vinnyts'ka Oblast'"
3774,"UA-07",07,"Volyn","EU","UA","http://en.wikipedia.org/wiki/Volyn",
3775,"UA-09",09,"Luhansk","EU","UA","http://en.wikipedia.org/wiki/Luhansk",
3776,"UA-12",12,"Dnipropetrovsk","EU","UA","http://en.wikipedia.org/wiki/Dnipropetrovsk",
3777,"UA-14",14,"Donetsk","EU","UA","http://en.wikipedia.org/wiki/Donetsk",
3778,"UA-18",18,"Zhytomyr","EU","UA","http://en.wikipedia.org/wiki/Zhytomyr",
4560,"UA-19",19,"Rivne","EU","UA","http://en.wikipedia.org/wiki/Rivne",
3779,"UA-21",21,"Zakarpattia","EU","UA","http://en.wikipedia.org/wiki/Zakarpattia",
3780,"UA-23",23,"Zaporizhia","EU","UA","http://en.wikipedia.org/wiki/Zaporizhia",
3781,"UA-26",26,"Ivano-Frankivsk","EU","UA","http://en.wikipedia.org/wiki/Ivano-Frankivsk",
3782,"UA-30",30,"Kiev (city)","EU","UA","http://en.wikipedia.org/wiki/Kiev_(city)","Kyiv"
3783,"UA-32",32,"Kiev","EU","UA","http://en.wikipedia.org/wiki/Kiev","Kyiv"
3784,"UA-35",35,"Kirovohrad","EU","UA","http://en.wikipedia.org/wiki/Kirovohrad",
3785,"UA-40",40,"Sevastopol (city)","EU","UA","http://en.wikipedia.org/wiki/Sevastopol_(city)",
3786,"UA-43",43,"Crimea","EU","UA","http://en.wikipedia.org/wiki/Crimea","Respublika Krym"
3787,"UA-46",46,"Lviv","EU","UA","http://en.wikipedia.org/wiki/Lviv",
3788,"UA-48",48,"Mykolaiv","EU","UA","http://en.wikipedia.org/wiki/Mykolaiv",
3789,"UA-51",51,"Odessa","EU","UA","http://en.wikipedia.org/wiki/Odessa",
3790,"UA-53",53,"Poltava","EU","UA","http://en.wikipedia.org/wiki/Poltava",
3791,"UA-56",56,"Rivnens'ka Oblast'","EU","UA","http://en.wikipedia.org/wiki/Rivnens'ka_Oblast'",
3792,"UA-59",59,"Sumy","EU","UA","http://en.wikipedia.org/wiki/Sumy",
3793,"UA-61",61,"Ternopil","EU","UA","http://en.wikipedia.org/wiki/Ternopil",
3794,"UA-63",63,"Kharkiv","EU","UA","http://en.wikipedia.org/wiki/Kharkiv",
3795,"UA-65",65,"Kherson","EU","UA","http://en.wikipedia.org/wiki/Kherson",
3796,"UA-68",68,"Khmelnytskyi","EU","UA","http://en.wikipedia.org/wiki/Khmelnytskyi",
3797,"UA-71",71,"Cherkasy","EU","UA","http://en.wikipedia.org/wiki/Cherkasy",
3798,"UA-74",74,"Chernihiv","EU","UA","http://en.wikipedia.org/wiki/Chernihiv",
3799,"UA-77",77,"Chernivtsi","EU","UA","http://en.wikipedia.org/wiki/Chernivtsi",
3800,"UA-U-A","U-A","(unassigned)","EU","UA",,
3801,"UG-101",101,"Kalangala District","AF","UG","http://en.wikipedia.org/wiki/Kalangala_District",
3802,"UG-102",102,"Kampala District","AF","UG","http://en.wikipedia.org/wiki/Kampala_District",
3803,"UG-103",103,"Kiboga District","AF","UG","http://en.wikipedia.org/wiki/Kiboga_District",
3804,"UG-104",104,"Luwero District","AF","UG","http://en.wikipedia.org/wiki/Luwero_District",
3805,"UG-105",105,"Masaka District","AF","UG","http://en.wikipedia.org/wiki/Masaka_District",
3806,"UG-106",106,"Mpigi District","AF","UG","http://en.wikipedia.org/wiki/Mpigi_District",
3807,"UG-107",107,"Mubende District","AF","UG","http://en.wikipedia.org/wiki/Mubende_District",
3808,"UG-108",108,"Mukono District","AF","UG","http://en.wikipedia.org/wiki/Mukono_District",
3809,"UG-109",109,"Nakasongola District","AF","UG","http://en.wikipedia.org/wiki/Nakasongola_District",
3810,"UG-110",110,"Rakai District","AF","UG","http://en.wikipedia.org/wiki/Rakai_District",
3811,"UG-111",111,"Sembabule District","AF","UG","http://en.wikipedia.org/wiki/Sembabule_District",
3812,"UG-112",112,"Kayunga District","AF","UG","http://en.wikipedia.org/wiki/Kayunga_District",
3813,"UG-113",113,"Wakiso District","AF","UG","http://en.wikipedia.org/wiki/Wakiso_District",
3814,"UG-201",201,"Bugiri District","AF","UG","http://en.wikipedia.org/wiki/Bugiri_District",
3815,"UG-202",202,"Busia District","AF","UG","http://en.wikipedia.org/wiki/Busia_District",
3816,"UG-203",203,"Iganga District","AF","UG","http://en.wikipedia.org/wiki/Iganga_District",
3817,"UG-204",204,"Jinja District","AF","UG","http://en.wikipedia.org/wiki/Jinja_District",
3818,"UG-205",205,"Kamuli District","AF","UG","http://en.wikipedia.org/wiki/Kamuli_District",
3819,"UG-206",206,"Kapchorwa District","AF","UG","http://en.wikipedia.org/wiki/Kapchorwa_District",
3820,"UG-207",207,"Katakwi District","AF","UG","http://en.wikipedia.org/wiki/Katakwi_District",
3821,"UG-208",208,"Kumi District","AF","UG","http://en.wikipedia.org/wiki/Kumi_District",
3822,"UG-209",209,"Mbale District","AF","UG","http://en.wikipedia.org/wiki/Mbale_District",
3823,"UG-210",210,"Pallisa District","AF","UG","http://en.wikipedia.org/wiki/Pallisa_District",
3824,"UG-211",211,"Soroti District","AF","UG","http://en.wikipedia.org/wiki/Soroti_District",
3825,"UG-212",212,"Tororo District","AF","UG","http://en.wikipedia.org/wiki/Tororo_District",
3826,"UG-213",213,"Kaberamaido District","AF","UG","http://en.wikipedia.org/wiki/Kaberamaido_District",
3827,"UG-214",214,"Mayuge District","AF","UG","http://en.wikipedia.org/wiki/Mayuge_District",
3828,"UG-215",215,"Sironko District","AF","UG","http://en.wikipedia.org/wiki/Sironko_District",
3829,"UG-301",301,"Adjumani District","AF","UG","http://en.wikipedia.org/wiki/Adjumani_District",
3830,"UG-302",302,"Apac District","AF","UG","http://en.wikipedia.org/wiki/Apac_District",
3831,"UG-303",303,"Arua District","AF","UG","http://en.wikipedia.org/wiki/Arua_District",
3832,"UG-304",304,"Gulu District","AF","UG","http://en.wikipedia.org/wiki/Gulu_District",
3833,"UG-305",305,"Kitgum District","AF","UG","http://en.wikipedia.org/wiki/Kitgum_District",
3834,"UG-306",306,"Kotido District","AF","UG","http://en.wikipedia.org/wiki/Kotido_District",
3835,"UG-307",307,"Lira District","AF","UG","http://en.wikipedia.org/wiki/Lira_District",
3836,"UG-308",308,"Moroto District","AF","UG","http://en.wikipedia.org/wiki/Moroto_District",
3837,"UG-309",309,"Moyo District","AF","UG","http://en.wikipedia.org/wiki/Moyo_District",
3838,"UG-310",310,"Nebbi District","AF","UG","http://en.wikipedia.org/wiki/Nebbi_District",
3839,"UG-311",311,"Nakapiripirit District","AF","UG","http://en.wikipedia.org/wiki/Nakapiripirit_District",
3840,"UG-312",312,"Pader District","AF","UG","http://en.wikipedia.org/wiki/Pader_District",
3841,"UG-313",313,"Yumbe District","AF","UG","http://en.wikipedia.org/wiki/Yumbe_District",
3842,"UG-401",401,"Bundibugyo District","AF","UG","http://en.wikipedia.org/wiki/Bundibugyo_District",
3843,"UG-402",402,"Bushenyi District","AF","UG","http://en.wikipedia.org/wiki/Bushenyi_District",
3844,"UG-403",403,"Hoima District","AF","UG","http://en.wikipedia.org/wiki/Hoima_District",
3845,"UG-404",404,"Kabale District","AF","UG","http://en.wikipedia.org/wiki/Kabale_District",
3846,"UG-405",405,"Kabarole District","AF","UG","http://en.wikipedia.org/wiki/Kabarole_District",
3847,"UG-406",406,"Kasese District","AF","UG","http://en.wikipedia.org/wiki/Kasese_District",
3848,"UG-407",407,"Kibaale District","AF","UG","http://en.wikipedia.org/wiki/Kibaale_District",
3849,"UG-408",408,"Kisoro District","AF","UG","http://en.wikipedia.org/wiki/Kisoro_District",
3850,"UG-409",409,"Masindi District","AF","UG","http://en.wikipedia.org/wiki/Masindi_District",
3851,"UG-410",410,"Mbarara District","AF","UG","http://en.wikipedia.org/wiki/Mbarara_District",
3852,"UG-411",411,"Ntungamo District","AF","UG","http://en.wikipedia.org/wiki/Ntungamo_District",
3853,"UG-412",412,"Rukungiri District","AF","UG","http://en.wikipedia.org/wiki/Rukungiri_District",
3854,"UG-413",413,"Kamwenge District","AF","UG","http://en.wikipedia.org/wiki/Kamwenge_District",
3855,"UG-414",414,"Kanungu District","AF","UG","http://en.wikipedia.org/wiki/Kanungu_District",
3856,"UG-415",415,"Kyenjojo District","AF","UG","http://en.wikipedia.org/wiki/Kyenjojo_District",
3857,"UG-U-A","U-A","(unassigned)","AF","UG",,
3858,"UM-67",67,"Johnston Atoll","OC","UM","http://en.wikipedia.org/wiki/Johnston_Atoll",
3859,"UM-71",71,"Midway Islands","OC","UM","http://en.wikipedia.org/wiki/Midway_Islands",
3860,"UM-76",76,"Navassa Island","OC","UM","http://en.wikipedia.org/wiki/Navassa_Island",
3861,"UM-79",79,"Wake Island","OC","UM","http://en.wikipedia.org/wiki/Wake_Island",
3862,"UM-81",81,"Baker Island","OC","UM","http://en.wikipedia.org/wiki/Baker_Island",
3863,"UM-84",84,"Howland Island","OC","UM","http://en.wikipedia.org/wiki/Howland_Island",
3864,"UM-86",86,"Jarvis Island","OC","UM","http://en.wikipedia.org/wiki/Jarvis_Island",
3865,"UM-89",89,"Kingman Reef","OC","UM","http://en.wikipedia.org/wiki/Kingman_Reef",
3866,"UM-95",95,"Palmyra Atoll","OC","UM","http://en.wikipedia.org/wiki/Palmyra_Atoll",
3867,"UM-U-A","U-A","(unassigned)","OC","UM",,
3870,"US-AK","AK","Alaska","NA","US","http://en.wikipedia.org/wiki/Alaska",
3871,"US-AL","AL","Alabama","NA","US","http://en.wikipedia.org/wiki/Alabama",
3873,"US-AR","AR","Arkansas","NA","US","http://en.wikipedia.org/wiki/Arkansas",
3875,"US-AZ","AZ","Arizona","NA","US","http://en.wikipedia.org/wiki/Arizona",
3876,"US-CA","CA","California","NA","US","http://en.wikipedia.org/wiki/California",
3877,"US-CO","CO","Colorado","NA","US","http://en.wikipedia.org/wiki/Colorado",
3878,"US-CT","CT","Connecticut","NA","US","http://en.wikipedia.org/wiki/Connecticut",
3879,"US-DC","DC","District of Columbia","NA","US","http://en.wikipedia.org/wiki/District_of_Columbia",
3880,"US-DE","DE","Delaware","NA","US","http://en.wikipedia.org/wiki/Delaware",
3881,"US-FL","FL","Florida","NA","US","http://en.wikipedia.org/wiki/Florida",
3882,"US-GA","GA","Georgia","NA","US","http://en.wikipedia.org/wiki/Georgia",
3884,"US-HI","HI","Hawaii","NA","US","http://en.wikipedia.org/wiki/Hawaii",
3885,"US-IA","IA","Iowa","NA","US","http://en.wikipedia.org/wiki/Iowa",
3886,"US-ID","ID","Idaho","NA","US","http://en.wikipedia.org/wiki/Idaho",
3887,"US-IL","IL","Illinois","NA","US","http://en.wikipedia.org/wiki/Illinois",
3888,"US-IN","IN","Indiana","NA","US","http://en.wikipedia.org/wiki/Indiana",
3889,"US-KS","KS","Kansas","NA","US","http://en.wikipedia.org/wiki/Kansas",
3890,"US-KY","KY","Kentucky","NA","US","http://en.wikipedia.org/wiki/Kentucky",
3891,"US-LA","LA","Louisiana","NA","US","http://en.wikipedia.org/wiki/Louisiana",
3892,"US-MA","MA","Massachusetts","NA","US","http://en.wikipedia.org/wiki/Massachusetts",
3893,"US-MD","MD","Maryland","NA","US","http://en.wikipedia.org/wiki/Maryland",
3894,"US-ME","ME","Maine","NA","US","http://en.wikipedia.org/wiki/Maine",
3895,"US-MI","MI","Michigan","NA","US","http://en.wikipedia.org/wiki/Michigan",
3896,"US-MN","MN","Minnesota","NA","US","http://en.wikipedia.org/wiki/Minnesota",
3897,"US-MO","MO","Missouri","NA","US","http://en.wikipedia.org/wiki/Missouri",
3899,"US-MS","MS","Mississippi","NA","US","http://en.wikipedia.org/wiki/Mississippi",
3900,"US-MT","MT","Montana","NA","US","http://en.wikipedia.org/wiki/Montana",
3901,"US-NC","NC","North Carolina","NA","US","http://en.wikipedia.org/wiki/North_Carolina",
3902,"US-ND","ND","North Dakota","NA","US","http://en.wikipedia.org/wiki/North_Dakota",
